Gene,Half-life (h)
LRRC8A;KIAA1437;LRRC8;UNQ221/PRO247,35.8
COX15,35.9
TRIM25;EFP;RNF147;ZNF147,35.9
GAN;GAN1;KLHL16,35.9
WIPF1;WASPIP;WIP,35.9
SEC24B,35.9
TNKS1BP1;hCG_1811635;KIAA1741;TAB182,35.9
CMBL,35.9
MRPL49;C11orf4;NOF1;OK/SW-cl.67,35.9
C11orf68;BLES03,35.9
ALDOA;ALDA,36
PTRH2;BIT1;PTH2;CGI-147,36
KIAA1598,36
HSD17B11;DHRS8;PAN1B;PSEC0029;UNQ207/PRO233,36
KIAA1033,36
TRAM1;TRAM,36
MIPEP;MIP,36
TMED3;C15orf22;UNQ5357/PRO1078,36
SNAPIN;SNAP25BP;SNAPAP,36
AHNAK;PM227,36
DHX34;DDX34;KIAA0134,36
MRPS17;RPMS17;HSPC011;SLC25A43,36
FAM62B;ESYT2;KIAA1228,36.1
CXorf26,36.1
FLII;FLIL,36.1
OSBPL3;KIAA0704;ORP3;OSBP3,36.1
ACACA;ACAC;ACC1;ACCA,36.1
COX4I1;COX4,36.1
CORO1B,36.1
UBLCP1,36.1
EXOC2;SEC5;SEC5L1,36.1
MRPL48;CGI-118;HSPC290,36.1
PFDN2;PFD2;HSPC231,36.2
PIN4,36.2
ALG5;HSPC149,36.2
CCDC47;GK001;MSTP041;PSEC0077,36.2
REXO2;SFN;SMFN;CGI-114,36.2
PRPF3;HPRP3;PRP3,36.2
HEXB;HCC7,36.2
C2orf47,36.2
FAM175B;KIAA0157,36.2
FECH,36.2
AKAP12;AKAP250,36.2
VAPA;VAP33,36.3
C9orf88 variant protein;FAM129B;C9orf88,36.3
NR2C2AP;TRA16,36.3
MRPL44,36.3
C16orf62;101F10.2,36.3
PLOD3,36.3
SF3A1;SAP114,36.3
PFDN5;MM1;PFD5;mm-1;hCG_23361,36.3
DERL1;DER1;UNQ243/PRO276,36.3
DCTN1;DKFZp686E0752,36.3
ZNF294;C21orf10;C21orf98;KIAA0714;RNF160;HSPC087,36.3
UBR4;KIAA0462;KIAA1307;RBAF600;ZUBR1,36.3
MRE11A;HNGS1;MRE11,36.3
PSPC1;PSP1,36.3
DLGAP4;DAP4;KIAA0964;SAPAP4,36.4
RHOG;ARHG,36.4
EIF4A3;DDX48;KIAA0111,36.4
BAX;hCG_1811614,36.4
RBM10;DXS8237E;GPATC9;GPATCH9;KIAA0122;CTD-2522E6.5-001;hCG_1811529;DKFZp434P072,36.4
AGPAT3;UNQ759/PRO1490,36.4
CPNE3;CPN3;KIAA0636,36.4
DOCK7;KIAA1771,36.4
SH3GLB2;KIAA1848;PP578,36.4
CCS,36.5
FKBP9;FKBP60;FKBP63,36.5
ASCC1;CGI-18,36.5
ATP6V0D1;ATP6D;VPATPD,36.5
DKFZp686N0561;ATP6V0A1;ATP6N1;ATP6N1A;VPP1,36.5
PSMD9,36.5
MED24;ARC100;CRSP4;DRIP100;KIAA0130;THRAP4;TRAP100,36.6
DKFZP586J0619;tcag7.531;INTS1;KIAA1440;UNQ1821/PRO3434,36.6
RAB11FIP1;RCP;RAB11FIP2;KIAA0941,36.6
PSMC2;MSS1,36.6
LRRC57,36.6
COG7;UNQ3082/PRO10013,36.6
LRBA;BGL;CDC4L;LBA,36.6
PES1,36.6
TNFAIP8,36.6
PABPC1;PAB1;PABP1;PABPC2,36.6
EIF3E;EIF3S6;INT6,36.6
SAMD9;C7orf5;DRIF1;KIAA2004;OEF1,36.7
C20orf27;RP5-1009E24.6-002;RP5-1009E24.6-004,36.7
MAPRE1,36.7
CALD1;CAD;CDM,36.7
MCM6,36.7
DRG2,36.7
RPA1;REPA1;RPA70,36.7
UBQLN4;C1orf6;UBIN,36.7
GIT1;DKFZp686G1540;DKFZp686G1640,36.7
PANK4,36.7
SEPT7;CDC10;DKFZp586I031,36.7
GNB2L1,36.7
PDE4D;DPDE3,36.7
DKFZp666O0110;PTK2;FAK;FAK1,36.7
DGKA;DAGK;DAGK1,36.7
TXNDC12;TLP19;UNQ713/PRO1376,36.8
DCTN4,36.8
,36.8
RANBP6,36.8
DRIP4;PDCD6IP;AIP1;ALIX;KIAA1375,36.8
SNRPA1;RP11-395L14.12-001;hCG_1992004,36.8
FUBP3;FBP3,36.9
SPCS2;KIAA0102;SPC25,36.9
SAAL1,36.9
SEPT10;DKFZp547B243;DKFZp564M1416,36.9
SEC23B;RP11-379J5.1-001,36.9
PTPN12,36.9
MMS19;MMS19L,36.9
ISG15;G1P2;UCRP,36.9
RRP12;KIAA0690,36.9
WDR61,36.9
C1orf93,36.9
SRR,37
RANBP2;NUP358,37
SYVN1;HRD1;KIAA1810,37
RPS6KA1;RSK1,37
PPP1R7;SDS22,37
COPA,37
ACYP2;ACYP,37
ADCK4,37
MSI2,37
SMARCA2;BRM;SNF2A;SNF2L2;SMARCA4;hCG_29955;BRG1;SNF2B;SNF2L4,37
PACSIN2,37.1
PPFIA1;LIP1,37.1
UBXD8;ETEA;KIAA0887,37.1
ALG1;HMAT1;HMT1;PSEC0061;UNQ861/PRO1870,37.1
SLFN5,37.1
NUP205;C7orf14;KIAA0225,37.1
MRPL45,37.1
KCNAB2;KCNA2B;KCNK2;RP1-233K16.1-007;RP1-233K16.1-010,37.1
BRCC3;C6.1A;CXorf53;RP11-143H17.2-007,37.1
PCNP,37.1
ZZEF1;KIAA0399,37.2
ILVBL;AHAS,37.2
NUCB2;NEFA,37.2
MED22;SURF5;RP11-244N20.9-003;RP11-244N20.9-007,37.2
TBK1;NAK,37.2
EIF3F;EIF3S5,37.2
MCM5;CDC46,37.2
ZDHHC3;ZNF373;HSD49,37.2
ATG2A;KIAA0404,37.2
ERLIN1;C10orf69;KE04;KEO4;SPFH1,37.2
MPI;PMI1,37.3
EDC4;HEDLS,37.3
FAM62A;ESYT1;KIAA0747;MBC2,37.3
MTDH;AEG1;LYRIC,37.3
ODR4;C1orf27;TTG1;TTG1A,37.3
METAP1;KIAA0094,37.3
SLC12A4;KCC1,37.3
C15orf44,37.3
HIST1H1C;H1F2;HIST1H1E;H1F4,37.4
NUP43,37.4
PLAA;PLAP,37.4
GEMIN5,37.4
CAST,37.4
VPS41,37.4
PSMD10;RP5-889N15.3-002,37.4
CRSP3;RP5-914N13.2-004;MED23;ARC130;DRIP130;KIAA1216;SUR2,37.4
PFKL,37.4
MAP2K1;MEK1;PRKMK1,37.5
NUP85;NUP75;PCNT1,37.5
SPTAN1;SPTA2,37.5
MPG;AAG;ANPG;MID1;PIG16;Z69720.1-002;Z69720.1-004,37.5
EIF3H;EIF3S3,37.5
OSTF1,37.5
STXBP5;LLGL3;RP11-361F15.4-004,37.5
MRPS9;hCG_28012;RPMS9,37.5
NDRG1;CAP43;DRG1;RTP,37.5
C16orf58,37.6
RPS6KA3;ISPK1;RSK2,37.6
FNBP1L;C1orf39;TOCA1,37.6
GRIPAP1;KIAA1167,37.6
PPP3CA;CALNA;CNA,37.6
COASY;PSEC0106,37.6
RBM8A;RBM8;HSPC114;MDS014,37.6
VPS13C;KIAA1421,37.6
FAM98A,37.6
LPCAT2;AYTL1,37.7
GTF2E1;TF2E1,37.7
SCFD2;STXBP1L1,37.7
MED14;ARC150;CRSP2;CXorf4;DRIP150;EXLM1;RGR1;TRAP170,37.7
EIF3D;EIF3S7,37.7
NDUFAF2;NDUFA12L,37.7
MMS19;MMS19L;RP11-452K12.5-012,37.7
RP2,37.7
LANCL1;GPR69A,37.8
KIAA0776,37.8
OPA1;KIAA0567,37.8
PSMD2;TRAP2,37.8
VTA1;C6orf55;HSPC228;My012;RP3-451B21.3-002,37.8
RQCD1;RCD1,37.8
POLB,37.8
AP3S1;CLAPS3,37.8
COPS7A;CSN7A;DERP10,37.8
PLS3,37.8
MRPL53,37.8
C2orf30;XTP3TPB;UNQ1878/PRO4321,37.8
OSBPL2;KIAA0772;ORP2,37.8
KIF5B;KNS;KNS1,37.9
DRG1;NEDD3,37.9
ARHGEF7;COOL1;KIAA0142;P85SPR;PAK3BP;PIXB;Nbla10314,37.9
GMDS;RP1-118B18.1-002,37.9
MYCBP2;KIAA0916;PAM,37.9
ALDH1A2;RALDH2,37.9
RNASEH2B;DLEU8,37.9
SYNJ2BP;OMP25;C14orf112;HSPC203;PTD019,37.9
GSPT2;ERF3B,37.9
PNPLA4;DXS1283E;GS2,37.9
EIF5A;EIF5AL1;EIF5A2,37.9
KRAS;KRAS2;RASK2,37.9
STT3B;SIMP,37.9
DFFA;DFF1;DFF45;H13,37.9
ZFYVE20;DKFZp686N01252,38
RAE1;MRNP41,38
VAV2,38
MSTO1;LST005;SLTP005,38
AARS2;AARSL;KIAA1270,38
DDX47,38
MICAL2;KIAA0750,38
ELAVL1;HUR,38
PDHB;PHE1B,38
ANKZF1;ZNF744,38
PPP1R8;ARD1;NIPP1,38
AAG11;FHL2;DRAL;SLIM3,38
ACY1,38.1
PPP2R1A,38.1
MFSD10;TETRAN,38.1
MAP3K7IP1;TAB1;RP3-407F17.2-002;hCG_41717,38.1
EPB41L1;KIAA0338,38.2
PLD2,38.2
ZYX,38.2
RAB6A;RAB6;RAB6B,38.2
AP2A1;ADTAA;CLAPA1,38.2
ATG3;APG3;APG3L,38.2
DBR1,38.2
GGH,38.2
LIMS1;PINCH;PINCH1;LIMS2;PINCH2,38.2
SLC25A17;PMP34,38.2
CCDC43,38.2
COX5A,38.3
OTUD6B;DUBA5;CGI-77,38.3
MRPL14;MRPL32;RPML32,38.3
SLC7A6;KIAA0245,38.3
GART;PGFT;PRGS,38.3
PACSIN3,38.3
PPP2R5D,38.4
PPP3CB;hCG_18332;CALNA2;CALNB;CNA2;RP11-345K20.1-002,38.4
PPIH;CYP20;CYPH;hCG_21746,38.4
ATP2B1;PMCA1,38.4
DDX21,38.4
SGPL1;KIAA1252,38.4
METAP2;MNPEP;P67EIF2,38.4
DYNC1LI2;DNCLI2;LIC2,38.4
DCTN2;DCTN50;hCG_2016464,38.4
PSMC1,38.4
SEC24C;KIAA0079,38.5
EML3,38.5
CTAGE5;MEA11;MEA6;MGEA11;MGEA6;hCG_2033319,38.5
FBXW9;FBW9,38.5
RAB11B;YPT3,38.5
FAM82B;CGI-90,38.5
DCTN3;DCTN22;RP11-296L22.3-007,38.6
PSME2,38.6
SNX9;SH3PX1;SH3PXD3A;WISP,38.6
TTC9C,38.6
PECI;DRS1;HCA88,38.6
BLOC1S2;BLOS2;CEAP,38.6
LGTN;HCA56,38.6
TCF9;C2orf3;TMEM159,38.6
GCN1L1;KIAA0219,38.6
PRKACB;RP11-82H13.1-002,38.6
FEN1;RAD2,38.6
CUL1,38.6
WDR91;HSPC049,38.6
OPLAH,38.6
RNPS1;LDC2,38.6
FHL1;SLIM1;RP11-535K18.1-007;RP11-535K18.1-003;RP11-535K18.1-008;RP11-535K18.1-012;RP11-535K18.1-006,38.7
HSD17B4;EDH17B4,38.7
ITGA3;MSK18,38.7
SH3GL1;CNSA1;SH3D2B,38.7
ACAT2;ACTL,38.7
CACYBP;S100A6BP;SIP;PNAS-107;RP1-102G20.6-002,38.7
KDELC1;EP58;UNQ1910/PRO4357,38.7
RAD23A,38.7
RAP1A;KREV1,38.8
ARHGEF12;KIAA0382;LARG,38.8
ILKAP,38.8
NUP133,38.8
NUP88,38.8
MRTO4;C1orf33;MRT4,38.8
SOD1,38.8
CTBP1;CTBP;hCG_1981976,38.9
ATRIP;AGS1;DKFZp762J2115,38.9
MAPKAPK3,38.9
SMC3;BAM;BMH;CSPG6;SMC3L1,38.9
RPS6KA5;MSK1,38.9
CASP3;CPP32;hCG_1786935;DKFZp686N1815,38.9
UBE2M;UBC12,38.9
RHOT2;ARHT2;C16orf39,39
RAB12,39
CBS,39
PSMC5;SUG1;hCG_41818,39
STIM2;KIAA1482,39
PYCR1;hCG_38803,39
GLT25D1;PSEC0241,39
NUP153,39
USP7;HAUSP;hCG_1811872,39
NUDC;NPD011,39
CPS1,39
MRPL9,39.1
FAM173B,39.1
VPS29;DC7;DC15;MDS007,39.1
DUT,39.1
MAT2B;TGR;MSTP045;Nbla02999;UNQ2435/PRO4995,39.1
RPA3;REPA3;RPA14,39.1
TXNDC10;KIAA1830;TMX3,39.1
EXOSC8;OIP2;RRP43;DKFZp564C0482,39.2
PTER,39.2
ARFGEF2;ARFGEP2;BIG2,39.2
HSD17B14;DHRS10;SDR3;UNQ502/PRO474,39.2
RPA2;REPA2;RPA32;RPA34;RP4-547C9.3-003,39.2
EEFSEC;SELB,39.2
GFM2;EFG2;MSTP027;hCG_38200,39.2
NARS2,39.2
RUVBL2;TIP48;TIP49B;CGI-46,39.2
SEPT6;KIAA0128;SEP2,39.2
,39.2
EIF5B;IF2;KIAA0741,39.3
TNPO3;IPO12,39.3
TBCD;KIAA0988;SSD1;TFCD;PP1096,39.3
BAG2;RP3-496N17.2-002,39.3
PRKRA;PACT;RAX;HSD14;HSD-14,39.3
AARS,39.3
ANXA7;ANX7;SNX;OK/SW-cl.95;RP11-537A6.8-002;hCG_18031,39.3
GCLC;GLCL;GLCLC,39.3
SCYL1;GKLP;NTKL;TAPK;TEIF;TRAP;HT019,39.3
DBNL;CMAP;SH3P7;PP5423,39.3
GPHN;GPH;KIAA1385,39.4
PIGS;UNQ1873/PRO4316,39.4
LPP,39.4
HSPB11;C1orf41;HSPC034;hCG_1780523,39.4
BID,39.4
VAC14;TAX1BP2;TRX,39.4
VPS26A;VPS26,39.4
COPG2,39.4
PROCR;EPCR,39.4
SDHB;SDH;SDH1,39.4
MRPL22;HSPC158;MRPL25;RPML25,39.5
GCDH,39.5
RBM26;C13orf10;PRO1777,39.5
LUC7L2;CGI-59;CGI-74,39.5
OAS3;P/OKcl.4,39.5
HCFC1;HCF1;HFC1,39.5
MYL6,39.5
UBE3C;KIAA0010,39.5
PMVK;PMKI,39.5
PGGT1B,39.5
CDCP1;TRASK;UNQ2486/PRO5773,39.5
RBM12;KIAA0765;HRIHFB2091,39.6
RABEPK;RAB9P40;RP11-65N13.1-003;RP11-65N13.1-002,39.6
hD54;TPD52L2;RP4-591C20.2-006;hCG_22755,39.6
NAP1L4;NAP2,39.6
MRPL19;KIAA0104;MRPL15,39.6
GFPT1;GFAT;GFPT,39.6
AP1G1;ADTG;CLAPG1,39.6
LEPRE1;GROS1;P3H1;PSEC0109,39.6
NBEA;BCL8B;KIAA1544;LYST2;DKFZp686I03263,39.6
ANXA11;ANX11,39.7
DNAJC13;KIAA0678;RME8,39.7
ISOC1;CGI-111,39.7
SLC16A3;MCT3;MCT4,39.7
PAFAH1B1;LIS1;MDCR;MDS;PAFAHA,39.7
MCTS1;MCT1,39.7
ABCD3;PMP70;PXMP1,39.7
CRAT;CAT1;RP11-247A12.5-007,39.7
EPHX1;EPHX;EPOX,39.7
FIS1;TTC11;CGI-135,39.7
CCBL2;KAT3;RBMXL1,39.8
ECM29;KIAA0368,39.8
RAB8A;MEL;RAB8,39.8
SURF2,39.8
SHMT1,39.8
RANBP3,39.8
HDAC6;KIAA0901;JM21;hCG_19817,39.8
DRAP1,39.9
RBM25;RNPC7,39.9
LYPLAL1,39.9
APTX;AXA1;RP11-562M8.1-005,39.9
DNPEP;ASPEP;DAP;hCG_15581,39.9
TPD52L2;RP4-591C20.2-003;hCG_22755;RP4-591C20.2-007,39.9
ABCC3;CMOAT2;MLP2;MRP3,39.9
IPO7;RANBP7,40
SERPINB8;PI8,40
DEK,40
COMMD3;BUP;C10orf8;RP11-573G6.3-002;RP11-573G6.3-004,40
SIM1,40
TDP1,40
HSPA9;GRP75;HSPA9B,40
COG3;SEC34,40
NUDT3;DIPP;DIPP1,40
TNPO2,40.1
CNPY3;CTG4A;ERDA5;TNRC5;HSPC084;UNQ1934/PRO4409,40.1
VPS13B;CHS1;COH1;KIAA0532,40.1
TBCA,40.1
HSD17B12,40.1
NEDD4;KIAA0093,40.1
CCT5;CCTE;KIAA0098,40.1
DNAJC2;MPHOSPH11;MPP11;ZRF1,40.1
SPATS2L;DNAPTP6;SP1224,40.1
TCP11L1,40.1
MOV10;KIAA1631;RP11-426L16.2-003;hCG_38463,40.1
PFKM;PFKX,40.2
G3BP1;G3BP,40.2
PRPSAP2,40.2
HSPA1A;HSPA1;HSPA1B;HSP70-1;DAAP-21F2.8-002;DADB-333F21.4-002;DAQB-147D11.2-002;XXbac-BCX40G17.4-002;XXbac-BPG254B15.2-002,40.2
MTHFS,40.3
NASP;RP4-697E16.3-002;RP4-697E16.3-004,40.3
CYFIP1;KIAA0068,40.3
MRPL46;C15orf4;LIECG2,40.3
BOLA2;BOLA2A;My016;BOLA2B,40.3
ABCD1;ALD,40.3
SARS;RP11-352P4.2-004;SERS,40.3
RUFY1;RABIP4;ZFYVE12,40.3
PEX14,40.3
GYS1;GYS;hCG_1749411,40.4
ATP2A2;ATP2B,40.4
PRPS2,40.4
RAB4A;RAB4,40.4
VPS11;RNF108;PP3476,40.4
AKAP8;AKAP95,40.4
NCKAP1;HEM2;KIAA0587;NAP1,40.4
MYH2;MYHSA2,40.4
NAGLU;UFHSD1,40.4
PRKCD,40.4
FAHD2A;CGI-105;FAHD2B,40.4
DYNC1LI1;DNCLI1,40.4
EIF6;EIF3A;ITGB4BP;OK/SW-cl.27,40.4
RAD23B,40.4
HCC1;HSPC316,40.4
CCDC93,40.5
NARG1;GA19;NATH;TBDN100,40.5
C2orf29;C40,40.5
SMARCC2;BAF170,40.5
GLB1;ELNR1,40.5
HAT1;hCG_16790,40.5
CCDC56;HSPC009,40.6
ASAH1;ASAH,40.6
PIN1,40.6
C1orf163,40.6
N6AMT1;C21orf127;HEMK2;PRED28;hCG_401157,40.6
SNRPG;PBSCG,40.6
RAB1B;rab1b,40.6
OSBP2;KIAA1664;ORP4;OSBPL4,40.6
AP2S1;AP17;CLAPS2,40.6
NDOR1;NR1,40.6
HNRNPK;HNRPK;RP11-575L7.1-001;RP11-575L7.1-006,40.7
PABPC4;APP1;PABP4,40.7
DPM1;RP5-914P20.2-003;RP5-914P20.2-005;RP5-914P20.2-004,40.7
NF1,40.7
GTF3C5;CDABP0017;RP11-326L24.5-007;RP11-326L24.5-005;hCG_31454,40.7
NT5DC1;NT5C2L1;LP2642;RP3-486I3.1-003,40.7
TLN1;KIAA1027;TLN,40.7
CD44;LHR;MDU2;MDU3;MIC4,40.7
AMPD2,40.7
TSEN54;SEN54,40.7
GUSB,40.7
DDX23,40.7
DPYSL2;CRMP2,40.8
ARHGAP17;RICH1;MSTP066;MSTP110,40.8
ALDH7A1;ATQ1,40.8
ITGA5;FNRA,40.8
LXN,40.8
ANP32E;RP4-790G17.1-002;hCG_1998392;RP4-790G17.1-004,40.8
RCN1;RCN,40.8
ARIH1;ARI;MOP6;UBCH7BP;HUSSY-27,40.8
ISOC2,40.8
RAB2A;RAB2;RAB2B,40.9
LRPPRC;LRP130,40.9
IDH2,40.9
PRPF38B,40.9
CCBL1,40.9
NAT10;ALP;KIAA1709,40.9
PSMD11,40.9
ASNA1;ARSA,40.9
SMEK1;KIAA2010;MSTP033,41
IPO11;RANBP11,41
NRAS;HRAS1,41
KTN1;CG1;KIAA0004,41
UBE2K;HIP2;LIG,41
PCCB;hCG_15235,41.1
CAD,41.1
UGCGL1;GT;UGGT;UGT1;UGTR,41.1
OPRS1;SIGMAR1;SRBP;AAG8,41.1
CLTB,41.1
GNL1;HSR1,41.1
TPM4,41.1
IKIP,41.1
CEP164;KIAA1052,41.1
GLRX3;PICOT;TXNL2;HUSSY-22,41.2
PNN;DRS;MEMA,41.2
RCL;C6orf108,41.2
FKBP15;KIAA0674,41.2
MSH3;DUC1;DUG,41.2
SLC33A1;ACATN;AT1,41.2
SMARCB1;INI1;SNF5L1,41.2
KIAA1468;hCG_34283,41.2
AKR1C2;DDH2,41.2
SEH1L;SEC13L;SEH1,41.3
GALNS,41.3
DERA;CGI-26,41.3
CAMK2D;CAMKD,41.3
NLN;AGTBP;KIAA1226;DKFZp564F123,41.3
CDC16;ANAPC6;RP11-569D9.4-007;hCG_2011955,41.3
TMEM16F,41.3
GSTK1;hCG_20682;HDCMD47P,41.3
PIR,41.4
CWF19L1,41.4
PTGES3;P23;TEBP,41.4
PTDSS1;KIAA0024;PSSA,41.4
EBP,41.4
VPS53;PP13624,41.4
CTTN;EMS1;hCG_23463,41.4
WDR5;BIG3,41.4
COPG;COPG1,41.4
C14orf133,41.4
ACLY,41.4
NAG,41.4
GPD1L;KIAA0089,41.4
PFKFB2,41.4
LARS2;KIAA0028,41.5
DNM1L;DLP1;DRP1,41.5
PLCB3,41.5
MRPL4;CDABP0091;CGI-28,41.5
CKAP4,41.5
TNPO1;KPNB2;MIP1;TRN,41.5
CDK5,41.5
SNX2;TRG9,41.5
TIMM50;TIM50;PRO1512,41.5
LMF2;TMEM112B;TMEM153,41.5
PPP3CC;hCG_15020;CALNA3;CNA3,41.5
PMPCA;INPP5E;KIAA0123;MPPA,41.6
DCXR,41.6
MRPL24,41.6
BIN1;AMPHL,41.6
VASP,41.6
SRP68,41.6
NPM1;NPM,41.6
PITPNB,41.6
,41.6
SNRPD3,41.6
ACP2,41.6
TMTC3,41.6
EIF2A;CDA02;MSTP004;MSTP089,41.6
COPE;hCG_2001439,41.6
PSMC6;SUG2,41.6
CEPT1;PRO1101,41.7
ATL3,41.7
UMPS;OK/SW-cl.21,41.7
EXOSC2;RRP4;RP11-57C19.4-003;RP11-57C19.4-006;RP11-57C19.4-005,41.7
SCAMP2,41.7
SUCLA2;RP11-528D24.2-010,41.7
COX7A2;COX7AL,41.7
HYOU1;ORP150,41.7
CDC42EP4;BORG4;CEP4,41.7
NUP93;KIAA0095,41.7
NT5C2;NT5B;NT5CP;PNT5,41.8
CASK;LIN2,41.8
G6PD,41.8
LUC7L;LUC7L1;hCG_22425,41.8
BSG;UNQ6505/PRO21383;hCG_20562,41.8
ARAF;ARAF1;PKS;PKS2;RAF1;RAF,41.8
CCDC99,41.8
DKFZp686N09117;ZRANB2;ZIS;ZNF265,41.8
PYGL,41.8
CRK;hCG_28712,41.9
TMPO;LAP2,41.9
NOL9,41.9
PNKP,41.9
ABCC1;MRP;MRP1,41.9
C16orf54;UNQ9389/PRO34280;HACL1;HPCL;HPCL2;PHYH2;HSPC279,41.9
C5orf33,41.9
TMED4,41.9
PPIL3,41.9
ALDH2;ALDM,41.9
ACAA1;ACAA;PTHIO,42
40067,42
EXOSC7;KIAA0116;RRP42,42
C7orf20;CGI-20,42
TXNDC1;TMX;TXNDC;PSEC0085;UNQ235/PRO268,42
SLC7A5;CD98LC;LAT1;MPE16;lat1,42
EIF2S2;EIF2B,42
NLE1;HUSSY-07,42
RABGGTA,42
OSGEPL1,42
CA2,42
IMPDH2;IMPD2,42
FAM96A,42
IPO9;IMP9;KIAA1192;RANBP9;HSPC273,42
COMMD10;HSPC305;PTD002,42.1
SNX27;KIAA0488;My014,42.1
ADO;C10orf22,42.1
RAB23;HSPC137,42.1
IDH1;PICD,42.1
KYNU,42.1
PSIP1;DFS70;LEDGF;PSIP2,42.1
TOE1,42.2
KIAA1797,42.2
ADPGK;PSEC0260,42.2
NAT1;AAC1,42.2
PREP;PEP;RP3-355L5.1-001;hCG_1811991,42.2
PPM2C;PDP1;PDP,42.2
JTV1;PRO0992,42.2
MEMO1;C2orf4;NS5ATP7;CGI-27,42.2
HSD17B8;FABGL;HKE6;RING2,42.2
HNRNPH2;FTP3;HNRPH2,42.2
VAPB;UNQ484/PRO983,42.2
ZMPSTE24;FACE1;STE24,42.2
BRE;hCG_15820,42.3
,42.3
EIF3G;EIF3S4,42.3
LMAN2L;VIPL;PSEC0028;UNQ368/PRO704,42.3
U2AF1;U2AF35;U2AFBP;DKFZp313J1712;hCG_401287,42.3
ACO1;IREB1;RP11-334P12.1-003,42.3
C17orf75,42.3
PRPF19;NMP200;PRP19;SNEV,42.3
ABHD12;C20orf22;RP5-965G21.2-005,42.3
CNPY2;MSAP;TMEM4;ZSIG9;UNQ1943/PRO4426,42.3
PTPN11;PTP2C;SHPTP2,42.3
SFRS4;SRP75,42.4
BCCIP;TOK1,42.4
RG9MTD1,42.4
TRIP13,42.4
MPST;TST2,42.4
SPATA5;AFG2;SPAF,42.5
MRPL17;LIP2,42.5
PSMB8;LMP7;RING10;Y2;DAAP-57C1.3-002;DAMA-91I23.1-002;DAMC-27I8.3-002;DAQB-69D7.6-002;DASS-67H14.1-002;XXbac-BCX32M13.6-002;XXbac-BPG246D15.6-002;hCG_17507;DAAP-57C1.3-004;DAMA-91I23.1-004;DAMC-27I8.3-004;DAQB-69D7.6-004;DASS-67H14.1-004;XXbac-BCX32M13.6-004;XXbac-BPG246D15.6-004,42.5
SNRPE;SNRPEL1,42.5
C9orf64,42.5
EIF3EIP;EIF3S6IP;HSPC021;HSPC025;MSTP005,42.5
FAM29A;KIAA1574;RP11-296P7.3-002,42.5
GNPAT;DAPAT;DHAPAT;RP5-876B10.1-002;RP5-876B10.1-003,42.5
TYMP;ECGF1,42.5
DHRS7B;CGI-93;UNQ212/PRO238,42.6
MRRF,42.6
STAM;STAM1,42.6
MRPL15;HSPC145,42.6
LMNA;LMN1;RP11-54H19.1-004;RP11-54H19.1-003,42.6
IPO4;IMP4B;RANBP4,42.6
C1orf128;AD039;HT014;PP603,42.6
EWSR1;hCG_2010995;EWS,42.7
PRPSAP1,42.7
DNAJC9,42.7
SUCLG1,42.7
FAM114A1;NOXP20,42.8
MRPL39;C21orf92;MRPL5;RPML5;MSTP003;PRED22,42.8
SLK;KIAA0204;STK2,42.8
C14orf124;HCDI,42.8
UBA5;UBE1DC1;hCG_15800,42.8
DSTN;ACTDP;DSN,42.9
M6PRBP1;TIP47,42.9
NPLOC4;KIAA1499;NPL4,42.9
HISPPD1;KIAA0433;PPIP5K2;VIP2,42.9
EXOSC3;RRP40;CGI-102;PNAS-3,42.9
CNOT3;KIAA0691;LENG2;NOT3;FLJ00420,42.9
ERH,42.9
SACS;KIAA0730,42.9
FAM91A1,42.9
PDCD6;ALG2,43
PPP2R2A,43
SEPT9;KIAA0991;MSF,43
IDH3B,43
ROCK1,43
CSNK2A1;CK2A1;hCG_21984,43
TOR1A;DQ2;DYT1,43
PRKCDBP;SRBC,43
MAP2;4R-MAP2;hCG_1776452,43.1
TUBA1A;TUBA3;TUBA3C;TUBA2;TUBA3D;TUBA3E,43.1
WASH1;FAM39E;WASH2P,43.1
ABCC5;MRP5;hCG_18394,43.1
MYBBP1A;P160,43.1
CPNE2,43.1
PPIL1;CYPL1;CGI-124;UNQ2425/PRO4984,43.1
GANAB;G2AN;KIAA0088,43.1
SEC61A1;SEC61A,43.1
AGPS;AAG5,43.1
TPM3;DKFZp686J1372;RP11-205M9.1-006;hCG_1997142;RP11-205M9.1-009;RP11-205M9.1-005;RP11-205M9.1-010,43.1
SKI2W;SKIV2L;DADB-112B14.3-001;DAMC-178C20.6-001;DAQB-331I12.7-001;DASS-264H16.1-001;hCG_43698;DDX13;SKIV2;W,43.2
RPS27L,43.2
ME1,43.2
UBE2I;hCG_42687;UBC9;UBCE9,43.2
SF3B4;SAP49,43.2
LZIC,43.2
ZDHHC13;HIP14L;HIP3RP,43.2
,43.2
HRPAP20;C6orf66;HSPC125;My013,43.2
LOC197322;hCG_2043011;ACSF3;PSEC0197,43.3
FMR1;hCG_18633,43.3
LNP;KIAA1715,43.3
COPB2,43.3
MATR3;KIAA0723,43.3
RFX1,43.3
PHKA2;PHKLA;PYK,43.3
TSTA3,43.4
PSMC4;MIP224;TBP7,43.4
FARP1;CDEP,43.4
DAK,43.4
QTRT1;TGT;TGUT,43.4
HSPB1;HSP27;HSP28,43.4
U2AF2;U2AF65,43.4
PGP,43.5
ACOT2;PTE2;PTE2A;ACOT1;CTE1,43.5
VBP1;PFDN3,43.5
NUP62,43.5
FBXO4;FBX4,43.5
