Gene,Half-life (h)
YDR301W,0.10506115
YDR302W,0.214162242
YDR303C,0.098544328
YDR304C,1.210365293
YDR305C,0.163775614
YDR306C,0.058005423
YDR307W,0.143740527
YDR308C,0.079183855
YDR309C,0.090449671
YDR310C,0.074672063
YDR311W,0.074345484
YDR312W,0.100555529
YDR313C,0.070794613
YDR314C,0.070015496
YDR315C,0.12999521
YDR316W,0.084673482
YDR316W-B,0.440905374
YDR317W,0.111134199
YDR318W,0.10300303
YDR319C,0.071738058
YDR320C,0.136600147
YDR320C-A,0.066103253
YDR321W,0.656425472
YDR322C-A,0.234081701
YDR322W,0.090914597
YDR323C,0.064798789
YDR324C,0.0795113
YDR325W,0.092251049
YDR326C,0.079404129
YDR328C,0.375247569
YDR329C,0.096817397
YDR330W,0.125562634
YDR331W,0.102628173
YDR332W,0.109170546
YDR333C,0.09696584
YDR334W,0.086563071
YDR335W,0.147159014
YDR336W,0.091122465
YDR337W,0.102324618
YDR338C,0.065773094
YDR339C,0.115624888
YDR341C,0.527622411
YDR342C,0.222665409
YDR345C,0.270343382
YDR346C,0.283246377
YDR347W,0.138351243
YDR348C,0.079033432
YDR349C,0.125083522
YDR350C,0.060401766
YDR351W,0.073855282
YDR352W,0.106959037
YDR353W,0.316634774
YDR354W,0.199706254
YDR356W,0.101923729
YDR357C,0.235774723
YDR358W,0.114132083
YDR359C,0.062060195
YDR361C,0.147567757
YDR362C,0.107197393
YDR363W,0.060783547
YDR363W-A,0.172606967
YDR364C,0.07185329
YDR365C,0.108401954
YDR366C,0.256579963
YDR367W,0.398124866
YDR368W,0.665066714
YDR369C,0.119661777
YDR370C,0.073275275
YDR371W,0.138811444
YDR372C,0.200501263
YDR373W,0.271885772
YDR374C,0.483718392
YDR375C,0.092268189
YDR376W,0.152799748
YDR377W,0.291975164
YDR378C,0.297121232
YDR379C-A,0.133177716
YDR379W,0.074254585
YDR380W,0.249459427
YDR381C-A,0.120683246
YDR381W,0.22389425
YDR382W,0.502750692
YDR383C,0.057681479
YDR384C,0.194531495
YDR385W,0.663385374
YDR386W,0.100144483
YDR387C,0.104502469
YDR388W,0.490205342
YDR389W,0.066904852
YDR390C,0.071561956
YDR391C,0.126295531
YDR392W,0.103045669
YDR393W,0.037640395
YDR394W,0.177032801
YDR395W,0.165099431
YDR397C,0.189432541
YDR398W,0.131601453
YDR399W,0.21551835
YDR400W,0.316972896
YDR402C,0.373891329
YDR403W,0.251937706
YDR404C,0.14726855
YDR405W,0.090765998
YDR406W,0.16127467
YDR407C,0.109112814
YDR408C,0.384297247
YDR409W,0.048146964
YDR410C,0.180545495
YDR411C,0.133506693
YDR412W,0.159296937
YDR414C,0.123048654
YDR415C,0.15402256
YDR416W,0.04908697
YDR418W,0.577267947
YDR419W,0.095304673
YDR420W,0.100778369
YDR421W,0.075267167
YDR422C,0.089651936
YDR423C,0.082599285
YDR424C,0.537540898
YDR425W,0.070873952
YDR427W,0.182107228
YDR428C,0.252800653
YDR429C,0.336014361
YDR430C,0.070993378
YDR432W,0.394222234
YDR434W,0.200701041
YDR435C,0.270171924
YDR436W,0.094212269
YDR437W,0.036154461
YDR438W,0.062456513
YDR439W,0.10854433
YDR440W,0.097606027
YDR441C,0.206695822
YDR443C,0.156844266
YDR444W,0.074066004
YDR446W,0.322744751
YDR447C,0.592013142
YDR448W,0.055501603
YDR449C,0.099296248
YDR450W,0.711016862
YDR451C,0.071372332
YDR452W,0.221989538
YDR453C,0.722395362
YDR454C,1.099324644
YDR456W,0.235680651
YDR457W,0.231215229
YDR458C,0.081424685
YDR459C,0.085213402
YDR460W,0.086736441
YDR461W,0.062221204
YDR462W,0.067494153
YDR463W,0.103056306
YDR464W,0.126328547
YDR465C,0.167720418
YDR466W,0.085837003
YDR468C,0.183861222
YDR469W,0.124704374
YDR470C,0.079489672
YDR471W,0.330074471
YDR472W,0.106058305
YDR473C,0.126732625
YDR475C,0.100803474
YDR476C,0.356819134
YDR477W,0.158900246
YDR478W,0.074326719
YDR479C,0.102962229
YDR480W,0.100942808
YDR481C,0.308036108
YDR482C,0.110145406
YDR483W,0.46219233
YDR484W,0.054645208
YDR485C,0.058595258
YDR486C,0.269302895
YDR487C,0.389760403
YDR488C,0.111211659
YDR489W,0.088117595
YDR490C,0.094406551
YDR492W,0.12174192
YDR493W,0.066431895
YDR494W,0.082558095
YDR495C,0.080197603
YDR496C,0.132623701
YDR497C,0.30793371
YDR498C,0.09103861
YDR499W,0.061182816
YDR500C,0.522114612
YDR501W,0.073280903
YDR502C,0.384543619
YDR503C,0.143023717
YDR504C,0.222080707
YDR505C,0.154871737
YDR506C,0.080475863
YDR507C,0.082844321
YDR508C,0.19270503
YDR510W,0.395302902
YDR511W,0.092811431
YDR512C,0.451629038
YDR513W,0.253828809
YDR514C,0.077754837
YDR515W,0.072590452
YDR516C,0.308276027
YDR517W,0.218861437
YDR518W,0.5295921
YDR519W,0.30883736
YDR520C,0.065607814
YDR522C,0.470300178
YDR523C,0.195250256
YDR524C,0.064914805
YDR524C-B,0.261939097
YDR525W-A,0.116035315
YDR527W,0.134117364
YDR528W,0.071168222
YDR529C,0.297717481
YDR530C,0.13441076
YDR531W,0.217153606
YDR532C,0.05852983
YDR533C,0.284395447
YDR534C,0.252804029
YDR536W,0.271211996
YDR538W,0.14039002
YDR539W,0.219572426
YDR540C,0.108305569
YDR541C,0.12310401
YEL001C,0.746665184
YEL002C,0.434134428
YEL003W,0.181247679
YEL004W,0.11836007
YEL005C,0.114811374
YEL006W,0.094908643
YEL007W,0.103704268
YEL009C,0.26220397
YEL011W,0.248517391
YEL012W,0.189140599
YEL013W,0.32153851
YEL015W,0.109840621
YEL016C,0.104251519
YEL017C-A,0.213217989
YEL017W,0.186537756
YEL018W,0.088922433
YEL019C,0.023381334
YEL020C,0.087235409
YEL020W-A,0.133255698
YEL021W,0.520803392
YEL022W,0.212295903
YEL023C,0.055924017
YEL024W,0.169365573
YEL025C,0.084177345
YEL026W,0.454137606
YEL027W,0.69460839
YEL029C,0.165281986
YEL030W,0.14852431
YEL031W,0.552789135
YEL032W,0.112168501
YEL034W,0.454794347
YEL035C,0.346534559
YEL036C,0.120400631
YEL037C,0.223648154
YEL038W,0.536822255
YEL039C,0.218278665
YEL040W,0.130777834
YEL041W,0.092394448
YEL042W,0.306730085
YEL043W,0.145410707
YEL044W,0.16936209
YEL046C,0.131858753
YEL047C,0.448135106
YEL048C,0.080526174
YEL049W,0.17432941
YEL050C,0.109532878
YEL051W,1.09896628
YEL052W,0.172551829
YEL053C,0.147951461
YEL054C,0.481386525
YEL055C,0.171341887
YEL056W,0.092432234
YEL057C,0.147815098
YEL058W,0.415276874
YEL059C-A,0.141820743
YEL060C,0.312630606
YEL061C,0.063041595
YEL062W,0.083607767
YEL063C,0.144352612
YEL064C,0.048048617
YEL065W,0.147635973
YEL066W,0.607131767
YEL069C,0.528995089
YEL070W,0.182120847
YEL071W,0.295444581
YEL072W,0.058829257
YEL073C,0.04895026
YEL075C,0.281309491
YEL076C,0.111811774
YEL076C-A,0.048191021
YER001W,0.09050857
YER002W,0.141488267
YER003C,0.650638745
YER004W,0.326866909
YER005W,0.103935377
YER006W,0.247931204
YER007C-A,0.398878048
YER007W,0.063327113
YER008C,0.126082367
YER009W,0.69201773
YER010C,0.433340861
YER011W,1.261319607
YER012W,0.303630563
YER013W,0.06017684
YER014C-A,0.356354964
YER014W,0.187489587
YER015W,0.087756355
YER016W,0.118503358
YER017C,0.125766336
YER018C,0.183596555
YER019C-A,0.338350425
YER019W,0.148705197
YER020W,0.133611548
YER021W,0.188681024
YER023W,1.241875516
YER024W,0.062436173
YER025W,0.330131837
YER026C,0.27591795
YER027C,0.23826315
YER028C,0.09579355
YER029C,0.084075007
YER030W,0.424652482
YER031C,0.49833552
YER032W,0.066216908
YER033C,0.094142926
YER034W,0.075001846
YER035W,0.062742477
YER036C,0.449617227
YER037W,0.223566552
YER038C,0.055579539
YER039C,0.088476244
YER039C-A,0.054192944
YER040W,0.039733219
YER041W,0.044392548
YER042W,0.307986011
YER043C,0.563137868
YER044C,0.438402492
YER044C-A,0.06498073
YER045C,0.097728528
YER046W,0.131009612
YER047C,0.046139887
YER048C,0.467588352
YER048W-A,0.128823187
YER049W,0.26545639
YER050C,0.11642929
YER051W,0.107313233
YER052C,0.218274735
YER053C,0.176012622
YER053C-A,0.05275343
YER054C,0.141965991
YER055C,0.445925493
YER056C,0.197703593
YER056C-A,0.644864485
YER057C,1.738174312
YER058W,0.060861989
YER059W,0.082500353
YER060W,0.325691182
YER060W-A,0.302478593
YER061C,0.12006815
YER062C,1.022498852
YER063W,0.260488612
YER064C,0.082831805
YER065C,0.0868492
YER066W,0.043319289
YER067W,0.117887523
YER068W,0.073570888
YER069W,0.122019752
YER070W,0.138532436
YER071C,0.125374133
YER072W,0.475204205
YER073W,0.201603121
YER074W,0.542004452
YER074W-A,0.244115752
YER075C,0.082105434
YER076C,0.097305862
YER077C,0.058900152
YER078C,0.223554509
YER078W-A,0.082674742
YER079W,0.142735413
YER080W,0.401215953
YER081W,0.086846299
YER082C,0.131518182
YER083C,0.286382911
YER085C,0.331827735
YER086W,0.500600626
YER087C-B,0.392491204
YER087W,0.100334374
YER088C,0.108010138
YER089C,0.180755806
YER090W,0.435779631
YER091C,0.3621158
YER092W,0.133086309
YER093C,0.08449346
YER093C-A,0.075455137
YER094C,0.292623093
YER095W,0.113049465
YER096W,0.196958588
YER098W,0.059181775
YER099C,0.157688356
YER100W,0.156981871
YER101C,0.111066087
YER102W,0.884879688
YER103W,0.163893788
YER104W,0.045482179
YER105C,0.166597782
YER106W,0.108549868
YER107C,0.127839678
YER109C,0.083908972
YER110C,0.507287775
YER111C,0.090803302
YER112W,0.126501783
YER113C,0.12817692
YER114C,0.134229277
YER115C,0.067590592
YER116C,0.064801827
YER117W,0.608183552
YER118C,0.141513743
YER119C,0.244535668
YER120W,0.542819782
YER122C,0.193791637
YER123W,0.077484141
YER124C,0.068298871
YER125W,0.236787942
YER126C,0.194000062
YER127W,0.104031576
YER128W,0.129017834
YER129W,0.064928914
YER130C,0.084049719
YER131W,0.325657589
YER132C,0.111813552
YER133W,0.298380533
YER134C,0.14078821
YER136W,0.406744606
YER137C,0.054971159
YER138W-A,0.191954415
YER139C,0.091479098
YER140W,0.103097783
YER141W,0.186107148
YER142C,0.212213104
YER143W,0.09445445
YER144C,0.096931759
YER145C,0.245378367
YER146W,0.273090137
YER147C,0.079632534
YER148W,0.312575963
YER149C,0.120762325
YER150W,0.210044688
YER151C,0.165364922
YER152C,0.223656495
YER153C,0.103495018
YER154W,0.207607214
YER155C,0.169856853
YER156C,0.215039371
YER157W,0.0459457
YER158C,0.075773066
YER159C,0.060759576
YER161C,0.064211967
YER162C,0.062357885
YER163C,0.591130261
YER164W,0.136465523
YER165W,0.740916243
YER166W,0.110614895
YER167W,0.077841939
YER168C,0.104122526
YER169W,0.077850968
YER170W,0.057522551
YER171W,0.137915327
YER172C,0.135970591
YER173W,0.081931937
YER174C,0.16220981
YER175C,0.155251828
YER175W-A,0.199113085
YER176W,0.133764707
YER177W,0.479214452
YER178W,1.098652312
YER179W,0.797798162
YER180C,0.055410864
YER180C-A,0.028669525
YER182W,0.11133102
YER183C,0.224278078
YER184C,0.068798127
YER185W,0.174263245
YER186C,0.174607037
YER187W,0.049445161
YER188C-A,0.088153575
YFL001W,0.08350716
YFL002C,0.129054617
YFL003C,0.107542185
YFL004W,0.331992773
YFL005W,0.371113016
YFL007W,0.264738246
YFL008W,0.092299348
YFL009W,0.146467817
YFL010C,0.60734866
YFL010W-A,0.803272766
YFL011W,0.574010299
YFL012W,0.305317341
YFL013C,0.093497923
YFL014W,1.205381473
YFL016C,0.092363559
YFL017C,0.190743305
YFL017W-A,0.121065104
YFL018C,0.700791989
YFL020C,0.074542964
YFL021W,0.137640588
YFL022C,0.407392449
YFL023W,0.110284342
YFL024C,0.056398009
YFL025C,0.115531693
YFL026W,0.201409336
YFL027C,0.097233767
YFL028C,0.231344971
YFL029C,0.133675278
YFL030W,0.21621728
YFL031W,0.533695847
YFL033C,0.076480615
YFL034C-A,0.168123771
YFL034C-B,0.095166088
YFL034W,0.104578032
YFL036W,0.087913038
YFL037W,0.901388939
YFL038C,0.497435974
YFL039C,0.727749949
YFL040W,0.434158618
YFL041W,0.137960814
YFL041W-A,0.045386443
YFL042C,0.11888778
YFL044C,0.225862435
YFL045C,0.671480303
YFL046W,0.189735249
YFL047W,0.121409131
YFL048C,0.232661799
YFL049W,0.07994465
YFL050C,0.053516254
YFL051C,0.276376013
YFL052W,0.29731431
YFL053W,0.564911468
YFL054C,0.127565762
YFL055W,0.096561311
YFL056C,0.052272792
YFL059W,0.344148285
YFL060C,0.146611712
YFL061W,0.289250229
YFL062W,0.27561773
YFL064C,0.058469746
YFL065C,0.027782798
YFL067W,0.224835624
YFL068W,0.16621463
YFR001W,0.174851937
YFR002W,0.116304734
YFR003C,0.113354368
YFR004W,0.144166883
YFR005C,0.10267121
YFR006W,0.346440477
YFR007W,0.108747329
YFR008W,0.064243818
YFR009W,0.292513512
YFR010W,0.17877518
YFR011C,0.189690562
YFR012W,0.13614264
YFR013W,0.098843736
YFR014C,0.102061941
YFR015C,0.237871922
YFR016C,0.209785851
YFR017C,0.177863997
YFR018C,0.379933318
YFR019W,0.172490206
YFR021W,0.083730297
YFR022W,0.078871314
YFR023W,0.158036783
YFR024C-A,0.293903113
YFR025C,0.293588999
YFR026C,0.057398335
YFR027W,0.067052501
YFR028C,0.11353138
YFR029W,0.067092225
YFR030W,0.129453897
YFR031C,0.097182219
YFR031C-A,0.596421283
YFR032C,0.210366844
YFR032C-A,0.292425021
YFR032C-B,0.401801675
YFR033C,0.09712084
YFR034C,0.078303496
YFR035C,0.51438091
YFR036W,0.131732353
YFR037C,0.175090155
YFR038W,0.105447856
YFR039C,0.128909836
YFR040W,0.082457453
YFR041C,0.17438304
YFR042W,0.141751552
YFR043C,0.114949513
YFR044C,1.138871297
YFR045W,0.11167441
YFR046C,0.098415811
YFR047C,0.660246385
YFR048W,0.09903412
YFR049W,0.363632364
YFR050C,0.234507588
YFR051C,0.230355902
YFR052W,0.199274717
YFR053C,1.146777131
YFR055W,0.148147132
YFR057W,0.452910904
YGL001C,0.36360617
YGL002W,0.235586178
YGL003C,0.061558742
YGL004C,0.104820889
YGL005C,0.1048425
YGL006W,0.136864838
YGL006W-A,0.063560165
YGL007C-A,0.049803239
YGL008C,0.461562364
YGL009C,0.408687355
YGL010W,0.141266606
YGL011C,0.3556646
YGL012W,0.395458328
YGL013C,0.089879164
YGL014W,0.144092114
YGL015C,0.136307585
YGL016W,0.335225737
YGL017W,0.095498736
YGL018C,0.141346006
YGL019W,0.304961648
YGL020C,0.220343889
YGL021W,0.083190828
YGL022W,0.384798323
YGL023C,0.092819264
YGL025C,0.037028856
YGL026C,0.594635347
YGL027C,0.464096209
YGL028C,0.054551716
YGL029W,0.04707583
YGL030W,0.49008427
YGL031C,0.732403344
YGL032C,0.250062358
YGL033W,0.377148949
YGL035C,0.097996067
YGL036W,0.102375514
YGL037C,0.533220673
YGL038C,0.111512911
YGL039W,0.234473863
YGL040C,0.204937381
YGL041C-B,0.112987257
YGL043W,0.226365306
YGL044C,0.131884987
YGL045W,0.087508282
YGL047W,0.273898337
YGL048C,0.300207206
YGL049C,0.238790381
YGL050W,0.157468541
YGL051W,0.389591335
YGL053W,0.480201088
YGL054C,0.335556731
YGL055W,0.313002319
YGL056C,0.080753309
YGL057C,0.103200851
YGL058W,0.152275169
YGL059W,0.048349901
YGL060W,0.142725698
YGL061C,0.111477695
YGL062W,0.430422215
YGL063W,0.086445707
YGL064C,0.078154733
YGL065C,0.135663698
YGL066W,0.047527327
YGL067W,0.319502684
YGL068W,0.182729585
YGL070C,0.108370236
YGL071W,0.050470728
YGL073W,0.10528953
YGL075C,0.052874387
YGL076C,0.659685022
YGL077C,0.213545015
YGL078C,0.241527984
YGL079W,0.231454649
YGL080W,0.183228849
YGL081W,0.125146361
YGL082W,0.110176111
YGL083W,0.118057839
YGL084C,0.159574039
YGL085W,0.087048077
YGL086W,0.104274782
YGL087C,0.451081327
YGL089C,0.279798776
YGL090W,0.034740195
YGL091C,0.092540905
YGL092W,0.150848867
YGL093W,0.084751716
YGL094C,0.140139336
YGL095C,0.139576597
YGL096W,0.064318416
YGL097W,0.21107706
YGL098W,0.098689617
YGL099W,0.242745864
YGL100W,0.273054557
YGL101W,0.120043294
YGL103W,0.569099487
YGL104C,0.22884341
YGL105W,0.636477383
YGL106W,0.290827503
YGL107C,0.047985127
YGL108C,0.053847661
YGL110C,0.091614615
YGL111W,0.171526388
YGL112C,0.173224652
YGL113W,0.087812795
YGL114W,0.110830161
YGL115W,0.280660048
YGL116W,0.029429169
YGL117W,0.121230671
YGL119W,0.139507244
YGL120C,0.228526144
YGL121C,0.515215042
YGL122C,0.120466202
YGL123W,0.669417214
YGL124C,0.097686094
YGL125W,0.075201503
YGL126W,0.397163486
YGL127C,0.08339384
YGL128C,0.115644601
YGL129C,0.127766108
YGL130W,0.109145271
YGL131C,0.087058889
YGL133W,0.069741413
YGL134W,0.095608634
YGL135W,0.588805722
YGL136C,0.101153863
YGL137W,0.367222789
YGL138C,0.478629558
YGL139W,0.146460382
YGL140C,0.155009595
YGL141W,0.122634294
YGL142C,0.191290309
YGL143C,0.097564434
YGL144C,0.050296419
YGL145W,0.069945271
YGL146C,0.078262514
YGL147C,0.603525655
YGL148W,0.768529211
YGL150C,0.173618771
YGL151W,0.097948166
YGL153W,0.190131683
YGL154C,0.199578165
YGL155W,0.117490469
YGL156W,0.187771766
YGL157W,0.580183427
YGL158W,0.081595123
YGL159W,0.105626616
YGL160W,0.172625834
YGL161C,0.155626945
YGL162W,0.0527005
YGL163C,0.071992689
YGL164C,0.091308899
YGL166W,0.105922798
YGL167C,0.219208123
YGL168W,0.185099054
YGL169W,0.114311153
YGL170C,0.384946457
YGL171W,0.113948711
YGL172W,0.16414051
YGL173C,0.278868189
YGL174W,0.104292456
YGL175C,0.084545125
YGL176C,0.04119068
YGL178W,0.077180119
YGL179C,0.086638995
YGL180W,0.08995002
YGL181W,0.090016555
YGL183C,0.139016863
YGL184C,0.096212296
YGL185C,0.134424116
YGL186C,0.115357038
YGL187C,0.282946381
YGL188C-A,0.083922398
YGL189C,0.66293998
YGL190C,0.095663955
YGL191W,0.31862442
YGL192W,3.075927068
YGL194C,0.085227757
YGL195W,0.280085822
YGL196W,0.164082449
YGL197W,0.129013233
YGL198W,0.216808018
YGL200C,0.682155016
YGL201C,0.104206873
YGL202W,0.608476113
YGL203C,0.106268876
YGL205W,0.395646808
YGL206C,0.34672547
YGL207W,0.282954907
YGL208W,0.127801093
YGL209W,0.088326338
YGL210W,0.10441094
YGL211W,0.057016687
YGL212W,0.035940871
YGL213C,0.156237448
YGL215W,0.213483631
YGL216W,0.081526127
YGL219C,0.080259197
YGL220W,0.4326866
YGL221C,0.48221811
YGL222C,0.104744584
YGL223C,0.078851149
YGL224C,0.209540616
YGL225W,0.493545961
YGL226C-A,0.408897007
YGL226W,0.132339863
YGL227W,0.095771312
YGL228W,0.105446247
YGL229C,0.117612406
YGL230C,0.48377917
YGL231C,0.319113345
YGL232W,0.319770162
YGL233W,0.120611488
YGL234W,0.348811888
YGL235W,0.400309361
YGL236C,0.07471079
YGL237C,0.078828178
YGL238W,0.200541443
YGL240W,0.091513863
YGL241W,0.059208994
YGL242C,0.240642683
YGL243W,0.115997591
YGL244W,0.139189625
YGL245W,0.841413091
YGL246C,0.104112105
YGL247W,0.122842887
YGL248W,0.134279932
YGL249W,0.135115536
YGL250W,0.08064332
YGL251C,0.085325015
YGL252C,0.238093428
YGL253W,0.489632487
YGL254W,0.104937586
YGL255W,0.101973242
YGL256W,0.16045816
YGL257C,0.145239471
YGL258W,0.341610997
YGL258W-A,0.123490336
YGL259W,0.265543391
YGL262W,0.287318277
YGL263W,0.132973365
YGR001C,0.337401966
YGR002C,0.076220165
YGR003W,0.091905556
YGR004W,0.114076203
YGR005C,0.166726633
YGR006W,0.063774572
YGR007W,0.307269071
YGR008C,0.295031851
YGR009C,0.133964991
YGR010W,0.142990882
YGR012W,0.1279919
YGR013W,0.076738463
YGR014W,0.145882717
YGR015C,0.098560365
YGR016W,0.053292714
YGR017W,0.126868404
YGR019W,0.277186276
YGR020C,0.55396457
YGR021W,0.0846106
YGR023W,0.04796835
YGR024C,0.175845513
YGR026W,0.319615307
YGR027C,0.57868216
YGR028W,0.065327789
YGR029W,0.380784819
YGR030C,0.085728989
YGR031W,0.111080902
YGR032W,0.3128983
YGR033C,0.167938872
YGR034W,0.552599973
YGR035C,0.041176932
YGR035W-A,0.124311935
YGR036C,0.073201274
YGR037C,0.433531684
YGR038W,0.246040726
YGR040W,0.072582774
YGR041W,0.087594076
YGR042W,0.069395244
YGR043C,0.257440597
YGR044C,0.160003354
YGR045C,0.133511191
YGR046W,0.054718623
YGR047C,0.126466201
YGR048W,0.075870631
YGR049W,0.194491769
YGR052W,0.101495554
YGR053C,0.078109321
YGR054W,0.160200384
YGR055W,0.122774378
YGR056W,0.092863759
YGR057C,0.108507516
YGR058W,0.036307544
YGR059W,0.159969714
YGR060W,0.474330431
YGR061C,0.444991858
YGR062C,0.078884343
YGR063C,0.166015093
YGR065C,0.094115058
YGR066C,0.306212683
YGR067C,0.096090459
YGR068C,0.044397491
YGR070W,0.078391718
YGR071C,0.044072569
YGR072W,0.076698989
YGR074W,0.125382414
YGR075C,0.057322782
YGR076C,0.063787443
YGR077C,0.090962408
YGR078C,0.1824531
YGR079W,0.072894948
YGR080W,0.183861639
YGR081C,0.089620213
YGR082W,0.301447939
YGR083C,0.15040056
YGR084C,0.092674052
YGR085C,0.519316073
YGR086C,0.465158609
YGR087C,0.442603849
YGR088W,0.083266014
YGR089W,0.100029887
YGR090W,0.171284795
YGR091W,0.106941624
YGR092W,0.04856449
YGR093W,0.105169632
YGR094W,0.552283716
YGR095C,0.139750589
YGR096W,0.116147166
YGR097W,0.166395508
YGR098C,0.131614348
YGR099W,0.085223017
YGR100W,0.105227659
YGR101W,0.061919757
YGR102C,0.242880573
YGR103W,0.240096094
YGR104C,0.084659369
YGR105W,0.349200863
YGR106C,0.623756285
YGR108W,0.092496259
YGR109C,0.078451364
YGR109W-A,0.481581778
YGR109W-B,7.981324493
YGR110W,0.15099943
YGR111W,0.330220507
YGR112W,0.083300604
YGR113W,0.064684921
YGR116W,0.285626226
YGR117C,0.152060195
YGR118W,0.578379263
YGR119C,0.072241978
YGR120C,0.105245317
YGR121C,0.115347514
YGR121W-A,0.115932124
YGR122W,0.079547658
YGR123C,0.232789927
YGR124W,0.610929801
YGR125W,0.075699546
YGR126W,0.122691829
YGR127W,0.073806336
YGR128C,0.119262463
YGR129W,0.049016311
YGR130C,0.123185839
YGR131W,0.147690586
YGR132C,0.224078563
YGR133W,0.193044047
YGR134W,0.08401955
YGR135W,0.327198605
YGR136W,0.195241178
YGR138C,0.111100935
YGR140W,0.04831041
YGR141W,0.164544173
YGR142W,0.051487101
YGR143W,0.1127009
YGR144W,0.405562795
YGR145W,0.142590038
YGR146C,0.111105193
YGR146C-A,0.129477101
YGR147C,0.063316391
YGR148C,0.682727325
YGR149W,0.141294015
YGR150C,0.076003228
YGR152C,0.141838953
YGR153W,0.148805638
YGR154C,0.083593843
YGR155W,0.403804271
YGR156W,0.124159391
YGR157W,0.272930392
YGR158C,0.096833404
YGR159C,0.309789855
YGR161C,0.049129716
YGR162W,0.288046619
YGR163W,0.116423875
YGR165W,0.097190365
YGR166W,0.0809599
YGR167W,0.455999017
YGR168C,0.067578184
YGR169C,0.100369129
YGR169C-A,0.036985548
YGR170W,0.142575066
YGR171C,0.104497542
YGR172C,0.276757257
YGR173W,0.159088808
YGR174C,0.151136208
YGR174W-A,0.061859539
YGR175C,0.401139387
YGR177C,0.120650902
YGR178C,0.291118437
YGR179C,0.064015147
YGR180C,1.243224724
YGR181W,0.384029463
YGR183C,0.112947327
YGR184C,0.195461018
YGR185C,0.558127871
YGR186W,0.195311434
YGR187C,0.108738584
YGR188C,0.058273036
YGR189C,0.178351016
YGR191W,0.126423228
YGR192C,0.673702919
YGR193C,0.159460603
YGR194C,0.130804862
YGR195W,0.126856836
YGR196C,0.063187545
YGR197C,0.148071354
YGR198W,0.091759147
YGR199W,0.146574999
YGR200C,0.134047616
YGR201C,0.580512617
YGR202C,0.075909194
YGR203W,0.176088531
YGR204C-A,0.146432742
YGR204W,0.443556721
YGR205W,0.211799671
YGR206W,0.131719351
YGR207C,0.197929523
YGR208W,0.208420603
YGR209C,0.461647629
YGR210C,0.204189616
YGR211W,0.169802352
YGR212W,0.071767389
YGR213C,0.255048415
YGR214W,0.839244337
YGR215W,0.09661116
YGR216C,0.126314643
YGR217W,0.07695369
YGR218W,0.263486279
YGR220C,0.122922209
YGR221C,0.075171532
YGR222W,0.085798173
YGR223C,0.083563264
YGR224W,0.613589894
YGR225W,0.193291704
YGR226C,0.264529354
YGR227W,0.111238778
YGR229C,0.093514203
YGR230W,0.124128823
YGR231C,0.311325581
YGR232W,0.408959596
YGR233C,0.074417239
YGR234W,0.334244882
YGR235C,0.179540646
YGR236C,0.149627484
YGR237C,0.075488035
YGR238C,0.077623948
YGR239C,0.070469509
YGR240C,0.503974626
YGR240C-A,0.121054384
YGR241C,0.086821839
YGR243W,0.102752987
YGR244C,0.897405909
YGR245C,0.185895467
YGR246C,0.159938186
YGR247W,0.160792486
YGR248W,0.69771289
YGR249W,0.093286873
YGR250C,0.113690118
YGR251W,0.061418611
YGR252W,0.112163789
YGR253C,0.289076651
YGR254W,1.04156452
YGR255C,0.291879229
YGR256W,0.396421291
YGR257C,0.13517289
YGR258C,0.084691024
YGR260W,0.216842748
YGR261C,0.230112807
YGR262C,0.198374993
YGR263C,0.172829379
YGR264C,0.30621448
YGR266W,0.17170214
YGR267C,0.308204318
YGR268C,0.125169533
YGR270W,0.14189906
YGR271C-A,0.141197222
YGR271W,0.11894989
YGR273C,0.377367838
YGR274C,0.068137547
YGR275W,0.297076164
YGR276C,0.132114277
YGR277C,0.215638453
YGR278W,0.074070638
YGR279C,0.469165354
YGR280C,0.159406532
YGR281W,0.129051456
YGR282C,0.663914638
YGR283C,0.082840394
YGR284C,0.50503952
YGR285C,0.793853336
YGR286C,0.212123539
YGR287C,0.063980328
YGR288W,0.082635297
YGR289C,0.059281858
YGR295C,0.37062703
YHL001W,0.623770058
YHL002W,0.085903192
YHL003C,0.258767038
YHL004W,0.095983181
YHL006C,0.101275555
YHL007C,0.118287737
YHL008C,0.043972463
YHL009C,0.089743057
YHL009W-A,0.107911362
YHL009W-B,0.109124119
YHL010C,0.089426372
YHL011C,0.305771911
YHL012W,0.225209688
YHL013C,0.094707282
YHL014C,0.08781184
YHL015W,0.469961384
YHL015W-A,0.100403317
YHL016C,0.114743967
YHL017W,0.111349905
YHL018W,0.081624461
YHL019C,0.088583372
YHL020C,0.074002209
YHL021C,0.208550061
YHL022C,0.158089599
YHL023C,0.140844562
YHL024W,0.220222883
YHL025W,0.093603259
YHL026C,0.095375257
YHL027W,0.084768998
YHL028W,0.044733034
YHL029C,0.08363154
YHL030W,0.188720084
YHL031C,0.154874804
YHL032C,0.162000825
YHL033C,0.553365135
YHL034C,0.924116629
YHL035C,0.157226614
YHL036W,0.080412544
YHL038C,0.058751539
YHL039W,0.183600027
YHL040C,0.156211817
YHL042W,0.133108512
YHL043W,0.328199414
YHL044W,0.224188907
YHL047C,0.130655742
YHL048C-A,0.147125448
YHL048W,0.193995
YHR001W,0.304180202
YHR001W-A,0.167549581
YHR002W,0.061674295
YHR003C,0.087825579
YHR004C,0.068249052
